id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total
1695,Lavadora,$50.81,2,11/08/2024,Electrodomésticos,101.62
2153,Smartphone,$31.39,4,11/08/2024,Electrónica,125.56
2622,Televisor,$109.28,8,11/08/2024,Electrónica,874.24
2665,Auriculares,$120.36,2,11/08/2024,Electrónica,240.72
126,Cortinas,$113.78,1,12/08/2024,Decoración,113.78
148,Rincón de plantas,$105.27,6,12/08/2024,Decoración,631.62
246,Cortinas,$57.72,7,12/08/2024,Decoración,404.04
700,Adorno de pared,$41.59,1,12/08/2024,Decoración,41.59
938,Rincón de plantas,$83.79,4,12/08/2024,Decoración,335.16
1678,Cafetera,$66.74,11,12/08/2024,Electrodomésticos,734.14
1801,Freidora eléctrica,$60.25,3,12/08/2024,Electrodomésticos,180.75
2139,Proyector,$119.08,3,12/08/2024,Electrónica,357.24
2257,Cámara digital,$55.52,2,12/08/2024,Electrónica,111.04
101,Lámpara de mesa,$40.25,12,13/08/2024,Decoración,483.00
1299,Batidora,$93.10,3,13/08/2024,Electrodomésticos,279.30
1514,Aspiradora,$82.69,3,13/08/2024,Electrodomésticos,248.07
1589,Batidora,$36.18,7,13/08/2024,Electrodomésticos,253.26
2016,Laptop,$44.12,10,13/08/2024,Electrónica,441.20
2224,Tablet,$68.29,3,13/08/2024,Electrónica,204.87
2894,Tablet,$28.58,7,13/08/2024,Electrónica,200.06
207,Elementos de cerámica,$84.02,3,14/08/2024,Decoración,252.06
1054,Aspiradora,$86.59,2,14/08/2024,Electrodomésticos,173.18
1256,Secadora,$29.77,7,14/08/2024,Electrodomésticos,208.39
1625,Lavadora,$121.45,3,14/08/2024,Electrodomésticos,364.35
1957,Horno eléctrico,$81.89,3,14/08/2024,Electrodomésticos,245.67
2072,Televisor,$101.44,11,14/08/2024,Electrónica,1115.84
2260,Consola de videojuegos,$88.37,4,14/08/2024,Electrónica,353.48
2407,Cámara digital,$38.69,1,14/08/2024,Electrónica,38.69
2637,Cámara digital,$64.62,10,14/08/2024,Electrónica,646.20
168,Rincón de plantas,$115.04,9,15/08/2024,Decoración,1035.36
392,Cuadro decorativo,$81.56,2,15/08/2024,Decoración,163.12
651,Lámpara de mesa,$76.58,11,15/08/2024,Decoración,842.38
1421,Freidora eléctrica,$78.39,6,15/08/2024,Electrodomésticos,470.34
1591,Freidora eléctrica,$87.90,12,15/08/2024,Electrodomésticos,1054.80
1894,Aspiradora,$55.65,5,15/08/2024,Electrodomésticos,278.25
2307,Cámara digital,$50.60,6,15/08/2024,Electrónica,303.60
2967,Cámara digital,$75.37,3,15/08/2024,Electrónica,226.11
170,Adorno de pared,$36.04,11,16/08/2024,Decoración,396.44
469,Candelabro,$105.20,10,16/08/2024,Decoración,1052.00
1105,Lavadora,$116.72,4,16/08/2024,Electrodomésticos,466.88
2639,Proyector,$27.45,4,16/08/2024,Electrónica,109.80
245,Alfombra,$44.82,11,17/08/2024,Decoración,493.02
1950,Plancha de vapor,$99.29,1,17/08/2024,Electrodomésticos,99.29
2395,Auriculares,$74.82,11,17/08/2024,Electrónica,823.02
2564,Tablet,$39.66,6,17/08/2024,Electrónica,237.96
2791,Parlantes Bluetooth,$90.88,10,17/08/2024,Electrónica,908.80
2963,Smartphone,$62.46,6,17/08/2024,Electrónica,374.76
744,Jarrón decorativo,$95.38,7,18/08/2024,Decoración,667.66
1153,Microondas,$111.78,5,18/08/2024,Electrodomésticos,558.90
1339,Batidora,$105.41,1,18/08/2024,Electrodomésticos,105.41
2199,Proyector,$67.25,3,18/08/2024,Electrónica,201.75
2229,Proyector,$66.77,6,18/08/2024,Electrónica,400.62
2540,Consola de videojuegos,$77.43,6,18/08/2024,Electrónica,464.58
271,Lámpara de mesa,$107.31,2,19/08/2024,Decoración,214.62
429,Candelabro,$104.11,5,19/08/2024,Decoración,520.55
647,Elementos de cerámica,$49.52,3,19/08/2024,Decoración,148.56
689,Candelabro,$116.57,3,19/08/2024,Decoración,349.71
115,Alfombra,$54.17,6,20/08/2024,Decoración,325.02
133,Espejo decorativo,$76.22,11,20/08/2024,Decoración,838.42
180,Adorno de pared,$118.38,11,20/08/2024,Decoración,1302.18
274,Jarrón decorativo,$72.43,3,20/08/2024,Decoración,217.29
540,Adorno de pared,$110.50,3,20/08/2024,Decoración,331.50
611,Lámpara de mesa,$44.94,7,20/08/2024,Decoración,314.58
638,Rincón de plantas,$88.00,5,20/08/2024,Decoración,440.00
710,Adorno de pared,$78.73,11,20/08/2024,Decoración,866.03
1609,Batidora,$79.45,8,20/08/2024,Electrodomésticos,635.60
1688,Cafetera,$112.14,3,20/08/2024,Electrodomésticos,336.42
2494,Tablet,$94.10,1,20/08/2024,Electrónica,94.10
2537,Cámara digital,$74.10,9,20/08/2024,Electrónica,666.90
2575,Auriculares,$39.02,9,20/08/2024,Electrónica,351.18
2862,Televisor,$62.63,8,20/08/2024,Electrónica,501.04
35,Alfombra,$65.80,11,21/08/2024,Decoración,723.80
508,Rincón de plantas,$36.76,2,21/08/2024,Decoración,73.52
940,Adorno de pared,$67.34,4,21/08/2024,Decoración,269.36
1022,Microondas,$56.15,5,21/08/2024,Electrodomésticos,280.75
1124,Aspiradora,$92.55,4,21/08/2024,Electrodomésticos,370.20
1143,Microondas,$52.36,7,21/08/2024,Electrodomésticos,366.52
1665,Lavadora,$102.79,9,21/08/2024,Electrodomésticos,925.11
1693,Microondas,$91.88,5,21/08/2024,Electrodomésticos,459.40
2021,Parlantes Bluetooth,$82.26,2,21/08/2024,Electrónica,164.52
2160,Consola de videojuegos,$92.56,3,21/08/2024,Electrónica,277.68
2338,SmartWatch,$36.21,1,21/08/2024,Electrónica,36.21
203,Espejo decorativo,$28.98,6,22/08/2024,Decoración,173.88
404,Jarrón decorativo,$45.82,8,22/08/2024,Decoración,366.56
490,Adorno de pared,$108.27,8,22/08/2024,Decoración,866.16
504,Jarrón decorativo,$54.62,3,22/08/2024,Decoración,163.86
747,Elementos de cerámica,$32.85,10,22/08/2024,Decoración,328.50
1060,Plancha de vapor,$59.64,12,22/08/2024,Electrodomésticos,715.68
1467,Horno eléctrico,$74.55,10,22/08/2024,Electrodomésticos,745.50
2156,Laptop,$62.54,7,22/08/2024,Electrónica,437.78
2215,Auriculares,$124.96,8,22/08/2024,Electrónica,999.68
2508,SmartWatch,$63.29,3,22/08/2024,Electrónica,189.87
2517,Cámara digital,$68.19,6,22/08/2024,Electrónica,409.14
2892,Televisor,$76.02,9,22/08/2024,Electrónica,684.18
230,Adorno de pared,$88.01,1,23/08/2024,Decoración,88.01
869,Candelabro,$124.78,4,23/08/2024,Decoración,499.12
955,Alfombra,$93.23,7,23/08/2024,Decoración,652.61
1039,Batidora,$55.47,1,23/08/2024,Electrodomésticos,55.47
1635,Lavadora,$99.24,7,23/08/2024,Electrodomésticos,694.68
1939,Batidora,$74.11,10,23/08/2024,Electrodomésticos,741.10
2048,SmartWatch,$53.91,2,23/08/2024,Electrónica,107.82
2241,Parlantes Bluetooth,$48.93,8,23/08/2024,Electrónica,391.44
2535,Auriculares,$95.54,11,23/08/2024,Electrónica,1050.94
412,Cuadro decorativo,$67.79,9,24/08/2024,Decoración,610.11
450,Adorno de pared,$79.85,6,24/08/2024,Decoración,479.10
604,Jarrón decorativo,$124.57,11,24/08/2024,Decoración,1370.27
823,Espejo decorativo,$99.07,6,24/08/2024,Decoración,594.42
1074,Aspiradora,$31.76,8,24/08/2024,Electrodomésticos,254.08
1114,Aspiradora,$86.38,10,24/08/2024,Electrodomésticos,863.80
2161,Parlantes Bluetooth,$63.40,8,24/08/2024,Electrónica,507.20
2382,Televisor,$94.90,4,24/08/2024,Electrónica,379.60
2648,SmartWatch,$77.68,2,24/08/2024,Electrónica,155.36
2966,Laptop,$69.21,2,24/08/2024,Electrónica,138.42
803,Espejo decorativo,$91.66,1,25/08/2024,Decoración,91.66
1162,Microondas,$63.69,11,25/08/2024,Electrodomésticos,700.59
1338,Cafetera,$37.10,7,25/08/2024,Electrodomésticos,259.70
1935,Lavadora,$109.94,2,25/08/2024,Electrodomésticos,219.88
1962,Microondas,$93.59,6,25/08/2024,Electrodomésticos,561.54
2527,Cámara digital,$60.10,7,25/08/2024,Electrónica,420.70
2681,Parlantes Bluetooth,$91.54,12,25/08/2024,Electrónica,1098.48
675,Alfombra,$64.25,10,26/08/2024,Decoración,642.50
807,Elementos de cerámica,$52.14,9,26/08/2024,Decoración,469.26
866,Cortinas,$100.33,8,26/08/2024,Decoración,802.64
1130,Plancha de vapor,$81.76,11,26/08/2024,Electrodomésticos,899.36
1612,Microondas,$54.26,5,26/08/2024,Electrodomésticos,271.30
2300,Consola de videojuegos,$51.18,8,26/08/2024,Electrónica,409.44
2423,Smartphone,$110.79,1,26/08/2024,Electrónica,110.79
2804,Tablet,$90.14,11,26/08/2024,Electrónica,991.54
248,Rincón de plantas,$81.89,4,27/08/2024,Decoración,327.56
789,Candelabro,$44.07,5,27/08/2024,Decoración,220.35
1869,Batidora,$46.90,7,27/08/2024,Electrodomésticos,328.30
2243,Smartphone,$101.00,1,27/08/2024,Electrónica,101.00
2298,SmartWatch,$51.84,1,27/08/2024,Electrónica,51.84
2539,Proyector,$33.87,7,27/08/2024,Electrónica,237.09
2806,Laptop,$124.86,5,27/08/2024,Electrónica,624.30
2928,SmartWatch,$50.23,8,27/08/2024,Electrónica,401.84
11,Lámpara de mesa,$82.36,12,28/08/2024,Decoración,988.32
397,Elementos de cerámica,$40.29,2,28/08/2024,Decoración,80.58
480,Adorno de pared,$117.68,10,28/08/2024,Decoración,1176.80
579,Lámpara de mesa,$92.26,7,28/08/2024,Decoración,645.82
1342,Microondas,$113.71,12,28/08/2024,Electrodomésticos,1364.52
1507,Horno eléctrico,$68.25,5,28/08/2024,Electrodomésticos,341.25
1994,Aspiradora,$109.08,7,28/08/2024,Electrodomésticos,763.56
2460,Consola de videojuegos,$31.43,12,28/08/2024,Electrónica,377.16
2531,Parlantes Bluetooth,$34.04,4,28/08/2024,Electrónica,136.16
302,Cuadro decorativo,$80.71,11,29/08/2024,Decoración,887.81
551,Lámpara de mesa,$67.16,6,29/08/2024,Decoración,402.96
1737,Horno eléctrico,$67.71,7,29/08/2024,Electrodomésticos,473.97
2032,Televisor,$50.36,12,29/08/2024,Electrónica,604.32
2142,Televisor,$85.48,10,29/08/2024,Electrónica,854.80
2261,Parlantes Bluetooth,$95.41,3,29/08/2024,Electrónica,286.23
279,Lámpara de mesa,$28.85,4,30/08/2024,Decoración,115.40
484,Jarrón decorativo,$80.57,6,30/08/2024,Decoración,483.42
723,Espejo decorativo,$77.38,1,30/08/2024,Decoración,77.38
726,Cortinas,$119.16,6,30/08/2024,Decoración,714.96
1035,Lavadora,$75.44,2,30/08/2024,Electrodomésticos,150.88
1341,Freidora eléctrica,$38.42,1,30/08/2024,Electrodomésticos,38.42
1472,Microondas,$74.36,10,30/08/2024,Electrodomésticos,743.60
1863,Microondas,$88.86,9,30/08/2024,Electrodomésticos,799.74
1960,Plancha de vapor,$109.54,12,30/08/2024,Electrodomésticos,1314.48
2655,Auriculares,$56.28,9,30/08/2024,Electrónica,506.52
193,Espejo decorativo,$121.37,6,31/08/2024,Decoración,728.22
325,Alfombra,$84.56,3,31/08/2024,Decoración,253.68
444,Jarrón decorativo,$36.35,5,31/08/2024,Decoración,181.75
847,Elementos de cerámica,$69.36,1,31/08/2024,Decoración,69.36
922,Cuadro decorativo,$45.81,7,31/08/2024,Decoración,320.67
1026,Secadora,$121.19,10,31/08/2024,Electrodomésticos,1211.90
1282,Microondas,$39.87,10,31/08/2024,Electrodomésticos,398.70
1523,Microondas,$91.78,10,31/08/2024,Electrodomésticos,917.80
2361,Parlantes Bluetooth,$112.56,8,31/08/2024,Electrónica,900.48
2642,Televisor,$98.01,5,31/08/2024,Electrónica,490.05
280,Adorno de pared,$29.81,9,01/09/2024,Decoración,268.29
487,Elementos de cerámica,$30.94,5,01/09/2024,Decoración,154.70
732,Cuadro decorativo,$84.51,9,01/09/2024,Decoración,760.59
921,Lámpara de mesa,$82.78,4,01/09/2024,Decoración,331.12
1218,Cafetera,$38.45,9,01/09/2024,Electrodomésticos,346.05
1684,Aspiradora,$58.65,2,01/09/2024,Electrodomésticos,117.30
2015,Auriculares,$87.91,5,01/09/2024,Electrónica,439.55
2313,Smartphone,$103.95,1,01/09/2024,Electrónica,103.95
2464,Tablet,$69.17,9,01/09/2024,Electrónica,622.53
78,Rincón de plantas,$92.57,5,02/09/2024,Decoración,462.85
2534,Tablet,$38.12,5,02/09/2024,Electrónica,190.60
2599,Proyector,$78.72,6,02/09/2024,Electrónica,472.32
2630,Consola de videojuegos,$79.88,1,02/09/2024,Electrónica,79.88
2654,Tablet,$47.46,12,02/09/2024,Electrónica,569.52
2751,Parlantes Bluetooth,$70.38,8,02/09/2024,Electrónica,563.04
2779,Proyector,$121.82,8,02/09/2024,Electrónica,974.56
447,Elementos de cerámica,$88.98,1,03/09/2024,Decoración,88.98
644,Jarrón decorativo,$72.73,2,03/09/2024,Decoración,145.46
2049,Proyector,$80.40,7,03/09/2024,Electrónica,562.80
2195,Auriculares,$122.51,11,03/09/2024,Electrónica,1347.61
2796,Laptop,$58.48,6,03/09/2024,Electrónica,350.88
2969,Proyector,$26.99,2,03/09/2024,Electrónica,53.98
2760,Consola de videojuegos,$78.13,7,04/09/2024,Electrónica,546.91
664,Jarrón decorativo,$100.66,6,05/09/2024,Decoración,603.96
1149,Batidora,$34.05,8,05/09/2024,Electrodomésticos,272.40
1207,Horno eléctrico,$39.34,3,05/09/2024,Electrodomésticos,118.02
1285,Lavadora,$103.55,5,05/09/2024,Electrodomésticos,517.75
1861,Freidora eléctrica,$110.19,7,05/09/2024,Electrodomésticos,771.33
2219,Proyector,$65.30,5,05/09/2024,Electrónica,326.50
2434,Tablet,$28.32,9,05/09/2024,Electrónica,254.88
2936,Laptop,$124.04,3,05/09/2024,Electrónica,372.12
176,Cortinas,$56.90,6,06/09/2024,Decoración,341.40
216,Cortinas,$124.97,6,06/09/2024,Decoración,749.82
467,Elementos de cerámica,$120.79,12,06/09/2024,Decoración,1449.48
515,Alfombra,$34.54,10,06/09/2024,Decoración,345.40
665,Alfombra,$60.18,7,06/09/2024,Decoración,421.26
1255,Lavadora,$27.12,7,06/09/2024,Electrodomésticos,189.84
1760,Plancha de vapor,$60.45,6,06/09/2024,Electrodomésticos,362.70
1895,Lavadora,$30.30,9,06/09/2024,Electrodomésticos,272.70
2405,Auriculares,$109.22,8,06/09/2024,Electrónica,873.76
2453,Smartphone,$116.35,6,06/09/2024,Electrónica,698.10
2616,Laptop,$79.05,4,06/09/2024,Electrónica,316.20
2644,Tablet,$80.89,8,06/09/2024,Electrónica,647.12
2702,Televisor,$32.05,6,06/09/2024,Electrónica,192.30
99,Lámpara de mesa,$51.99,6,07/09/2024,Decoración,311.94
519,Lámpara de mesa,$70.62,3,07/09/2024,Decoración,211.86
593,Espejo decorativo,$54.70,6,07/09/2024,Decoración,328.20
607,Elementos de cerámica,$52.80,4,07/09/2024,Decoración,211.20
1171,Freidora eléctrica,$47.85,9,07/09/2024,Electrodomésticos,430.65
1383,Microondas,$91.39,6,07/09/2024,Electrodomésticos,548.34
2716,Laptop,$28.73,3,07/09/2024,Electrónica,86.19
1184,Aspiradora,$69.85,3,08/09/2024,Electrodomésticos,209.55
1399,Batidora,$110.91,8,08/09/2024,Electrodomésticos,887.28
1440,Plancha de vapor,$118.21,7,08/09/2024,Electrodomésticos,827.47
1486,Secadora,$90.49,5,08/09/2024,Electrodomésticos,452.45
2181,Parlantes Bluetooth,$56.03,12,08/09/2024,Electrónica,672.36
2193,Smartphone,$55.63,3,08/09/2024,Electrónica,166.89
2205,Auriculares,$70.24,6,08/09/2024,Electrónica,421.44
2360,Consola de videojuegos,$43.59,7,08/09/2024,Electrónica,305.13
2723,Smartphone,$119.21,11,08/09/2024,Electrónica,1311.31
118,Rincón de plantas,$107.62,6,09/09/2024,Decoración,645.72
399,Lámpara de mesa,$35.92,10,09/09/2024,Decoración,359.20
402,Cuadro decorativo,$66.46,9,09/09/2024,Decoración,598.14
958,Rincón de plantas,$118.75,1,09/09/2024,Decoración,118.75
1053,Microondas,$112.78,10,09/09/2024,Electrodomésticos,1127.80
1954,Aspiradora,$79.88,3,09/09/2024,Electrodomésticos,239.64
2066,Laptop,$113.84,2,09/09/2024,Electrónica,227.68
2384,Tablet,$70.83,6,09/09/2024,Electrónica,424.98
34,Jarrón decorativo,$124.77,1,10/09/2024,Decoración,124.77
468,Rincón de plantas,$48.64,11,10/09/2024,Decoración,535.04
574,Jarrón decorativo,$60.15,3,10/09/2024,Decoración,180.45
818,Rincón de plantas,$51.02,6,10/09/2024,Decoración,306.12
1391,Freidora eléctrica,$56.75,2,10/09/2024,Electrodomésticos,113.50
1490,Plancha de vapor,$57.93,6,10/09/2024,Electrodomésticos,347.58
1573,Microondas,$121.44,4,10/09/2024,Electrodomésticos,485.76
41,Lámpara de mesa,$66.37,8,11/09/2024,Decoración,530.96
572,Cuadro decorativo,$35.88,5,11/09/2024,Decoración,179.40
814,Jarrón decorativo,$67.08,12,11/09/2024,Decoración,804.96
1404,Aspiradora,$76.10,11,11/09/2024,Electrodomésticos,837.10
1643,Microondas,$32.40,12,11/09/2024,Electrodomésticos,388.80
2327,Cámara digital,$100.20,12,11/09/2024,Electrónica,1202.40
2346,Laptop,$104.85,3,11/09/2024,Electrónica,314.55
377,Elementos de cerámica,$73.34,9,12/09/2024,Decoración,660.06
724,Jarrón decorativo,$76.28,11,12/09/2024,Decoración,839.08
856,Cortinas,$86.85,2,12/09/2024,Decoración,173.70
935,Alfombra,$97.17,5,12/09/2024,Decoración,485.85
1166,Secadora,$26.96,2,12/09/2024,Electrodomésticos,53.92
1270,Plancha de vapor,$74.28,1,12/09/2024,Electrodomésticos,74.28
1432,Microondas,$78.03,8,12/09/2024,Electrodomésticos,624.24
2279,Proyector,$85.53,10,12/09/2024,Electrónica,855.30
2471,Parlantes Bluetooth,$108.48,1,12/09/2024,Electrónica,108.48
2497,Cámara digital,$49.95,5,12/09/2024,Electrónica,249.75
2720,Consola de videojuegos,$73.08,7,12/09/2024,Electrónica,511.56
2828,SmartWatch,$35.18,12,12/09/2024,Electrónica,422.16
357,Elementos de cerámica,$45.05,7,13/09/2024,Decoración,315.35
682,Cuadro decorativo,$111.41,11,13/09/2024,Decoración,1225.51
943,Espejo decorativo,$59.88,4,13/09/2024,Decoración,239.52
1412,Microondas,$124.18,9,13/09/2024,Electrodomésticos,1117.62
1551,Freidora eléctrica,$49.40,9,13/09/2024,Electrodomésticos,444.60
1706,Secadora,$66.86,5,13/09/2024,Electrodomésticos,334.30
1851,Freidora eléctrica,$26.03,5,13/09/2024,Electrodomésticos,130.15
2795,Auriculares,$71.49,5,13/09/2024,Electrónica,357.45
2805,Auriculares,$32.81,7,13/09/2024,Electrónica,229.67
2902,Televisor,$118.89,2,13/09/2024,Electrónica,237.78
81,Lámpara de mesa,$47.34,9,14/09/2024,Decoración,426.06
192,Cuadro decorativo,$86.21,5,14/09/2024,Decoración,431.05
456,Cortinas,$70.41,10,14/09/2024,Decoración,704.10
877,Elementos de cerámica,$40.82,12,14/09/2024,Decoración,489.84
1539,Batidora,$77.73,4,14/09/2024,Electrodomésticos,310.92
1673,Microondas,$118.55,12,14/09/2024,Electrodomésticos,1422.60
1689,Batidora,$96.25,7,14/09/2024,Electrodomésticos,673.75
1838,Cafetera,$53.01,9,14/09/2024,Electrodomésticos,477.09
1986,Secadora,$34.34,6,14/09/2024,Electrodomésticos,206.04
2296,Laptop,$78.10,9,14/09/2024,Electrónica,702.90
2521,Parlantes Bluetooth,$88.72,2,14/09/2024,Electrónica,177.44
2755,Auriculares,$118.00,8,14/09/2024,Electrónica,944.00
2986,Laptop,$75.78,8,14/09/2024,Electrónica,606.24
247,Elementos de cerámica,$53.23,5,15/09/2024,Decoración,266.15
927,Elementos de cerámica,$53.69,12,15/09/2024,Decoración,644.28
1593,Microondas,$46.10,3,15/09/2024,Electrodomésticos,138.30
2505,Auriculares,$71.47,7,15/09/2024,Electrónica,500.29
2557,Cámara digital,$107.02,5,15/09/2024,Electrónica,535.10
7,Elementos de cerámica,$123.38,1,16/09/2024,Decoración,123.38
713,Espejo decorativo,$104.89,5,16/09/2024,Decoración,524.45
1266,Secadora,$77.49,9,16/09/2024,Electrodomésticos,697.41
1426,Secadora,$104.23,4,16/09/2024,Electrodomésticos,416.92
1587,Horno eléctrico,$52.21,2,16/09/2024,Electrodomésticos,104.42
1783,Microondas,$51.23,3,16/09/2024,Electrodomésticos,153.69
2278,SmartWatch,$50.20,5,16/09/2024,Electrónica,251.00
2366,Laptop,$91.93,4,16/09/2024,Electrónica,367.72
2526,Laptop,$64.72,7,16/09/2024,Electrónica,453.04
2848,SmartWatch,$33.56,5,16/09/2024,Electrónica,167.80
2939,Proyector,$83.38,9,16/09/2024,Electrónica,750.42
254,Jarrón decorativo,$80.33,9,17/09/2024,Decoración,722.97
1038,Cafetera,$117.28,10,17/09/2024,Electrodomésticos,1172.80
1044,Aspiradora,$47.53,1,17/09/2024,Electrodomésticos,47.53
1191,Freidora eléctrica,$69.80,6,17/09/2024,Electrodomésticos,418.80
1363,Microondas,$104.90,6,17/09/2024,Electrodomésticos,629.40
2148,SmartWatch,$84.06,9,17/09/2024,Electrónica,756.54
2234,Tablet,$83.61,5,17/09/2024,Electrónica,418.05
2236,Laptop,$34.56,1,17/09/2024,Electrónica,34.56
2485,Auriculares,$95.27,8,17/09/2024,Electrónica,762.16
2711,Parlantes Bluetooth,$75.11,9,17/09/2024,Electrónica,675.99
1232,Microondas,$65.14,6,18/09/2024,Electrodomésticos,390.84
242,Cuadro decorativo,$30.31,11,19/09/2024,Decoración,333.41
512,Cuadro decorativo,$66.98,7,19/09/2024,Decoración,468.86
900,Adorno de pared,$78.06,9,19/09/2024,Decoración,702.54
1129,Batidora,$71.39,3,19/09/2024,Electrodomésticos,214.17
1389,Batidora,$71.36,9,19/09/2024,Electrodomésticos,642.24
1585,Lavadora,$64.23,8,19/09/2024,Electrodomésticos,513.84
1699,Batidora,$48.45,5,19/09/2024,Electrodomésticos,242.25
2152,Televisor,$84.19,3,19/09/2024,Electrónica,252.57
2330,Consola de videojuegos,$122.43,4,19/09/2024,Electrónica,489.72
2606,Laptop,$87.31,2,19/09/2024,Electrónica,174.62
2753,Smartphone,$60.87,12,19/09/2024,Electrónica,730.44
1258,Cafetera,$77.56,6,20/09/2024,Electrodomésticos,465.36
441,Lámpara de mesa,$120.13,11,21/09/2024,Decoración,1321.43
1538,Cafetera,$120.80,7,21/09/2024,Electrodomésticos,845.60
1763,Microondas,$67.94,12,21/09/2024,Electrodomésticos,815.28
1945,Lavadora,$62.12,10,21/09/2024,Electrodomésticos,621.20
2430,Consola de videojuegos,$62.77,7,21/09/2024,Electrónica,439.39
3,Espejo decorativo,$51.32,1,22/09/2024,Decoración,51.32
250,Adorno de pared,$104.58,7,22/09/2024,Decoración,732.06
573,Espejo decorativo,$115.17,4,22/09/2024,Decoración,460.68
1681,Freidora eléctrica,$82.95,4,22/09/2024,Electrodomésticos,331.80
1949,Batidora,$33.51,5,22/09/2024,Electrodomésticos,167.55
68,Rincón de plantas,$109.60,4,23/09/2024,Decoración,438.40
194,Jarrón decorativo,$31.14,11,23/09/2024,Decoración,342.54
461,Lámpara de mesa,$121.83,3,23/09/2024,Decoración,365.49
717,Elementos de cerámica,$35.39,11,23/09/2024,Decoración,389.29
932,Cuadro decorativo,$78.45,4,23/09/2024,Decoración,313.80
1782,Heladera,$99.66,12,23/09/2024,Electrodomésticos,1195.92
2331,Parlantes Bluetooth,$26.24,6,23/09/2024,Electrónica,157.44
2632,Televisor,$40.39,2,23/09/2024,Electrónica,80.78
